           x [mm]           y [mm]           z [mm]      x [V.s/m^2]      y [V.s/m^2]      z [V.s/m^2]
           -234.9               67             8.13     0.0023055114    -0.0020253474     0.0010706193
           -244.9               68             8.13     0.0016602867    -0.0015645495    0.00079147558
           -243.9               68             8.13     0.0017150849    -0.0016131478    0.00081586617
           -242.9               68             8.13     0.0017706165    -0.0016619919    0.00084058649
           -241.9               68             8.13     0.0018268817    -0.0017110818    0.00086563657
           -240.9               68             8.13     0.0018838804    -0.0017604178    0.00089101645
           -239.9               68             8.13     0.0019420204    -0.0018106652    0.00091671973
           -238.9               68             8.13     0.0020039761    -0.0018662376    0.00094272941
           -237.9               68             8.13     0.0020666637    -0.0019221399    0.00096911367
           -236.9               68             8.13     0.0021300814    -0.0019783715    0.00099587231
           -235.9               68             8.13     0.0021942307    -0.0020349328     0.0010230056
           -234.9               68             8.13      0.002259111    -0.0020918238     0.0010505136
           -244.9               69             8.13      0.001624244    -0.0016179611    0.00077373866
           -243.9               69             8.13     0.0016779456    -0.0016677906    0.00079780375
           -242.9               69             8.13     0.0017323807    -0.0017178662    0.00082219869
           -241.9               69             8.13      0.001787549    -0.0017681874    0.00084692333
           -240.9               69             8.13     0.0018434508    -0.0018187546    0.00087197765
           -239.9               69             8.13     0.0019000863    -0.0018695676    0.00089736201
           -238.9               69             8.13     0.0019608915    -0.0019265247    0.00092312484
           -237.9               69             8.13     0.0020224317    -0.0019838188    0.00094926223
           -236.9               69             8.13     0.0020847032    -0.0020414428    0.00097577425
           -235.9               69             8.13     0.0021477058    -0.0020993964     0.0010026607
           -234.9               69             8.13     0.0022083092    -0.0021565096     0.0010277926
           -244.9               70             8.13     0.0015869184    -0.0016707906    0.00075553474
           -243.9               70             8.13     0.0016395233    -0.0017218515     0.0007792745
           -242.9               70             8.13     0.0016928617    -0.0017731584    0.00080334395
           -241.9               70             8.13     0.0017469332    -0.0018247109    0.00082774321
           -240.9               70             8.13     0.0018017386    -0.0018765094    0.00085247215
           -239.9               70             8.13     0.0018572775    -0.0019285539    0.00087753107
           -238.9               70             8.13     0.0019165352    -0.0019861904    0.00090303429
           -237.9               70             8.13     0.0019769291     -0.002044877    0.00092892488
           -236.9               70             8.13     0.0020380542    -0.0021038931     0.0009551901
           -235.9               70             8.13     0.0020939989    -0.0021607399    0.00097795017
           -234.9               70             8.13     0.0021477186    -0.0022169359    0.00099901436
           -244.9               71             8.13     0.0015483099    -0.0017230385    0.00073686399
           -243.9               71             8.13     0.0015998182     -0.001775331    0.00076027843
           -242.9               71             8.13     0.0016520596    -0.0018278686    0.00078402238
           -241.9               71             8.13     0.0017050348    -0.0018806527    0.00080809626
           -240.9               71             8.13     0.0017587435    -0.0019336824    0.00083249994
           -239.9               71             8.13     0.0018131855    -0.0019869583    0.00085723336
           -238.9               71             8.13     0.0018709081    -0.0020452356    0.00088245783
           -237.9               71             8.13     0.0019301551    -0.0021053138    0.00090810156
           -236.9               71             8.13     0.0019814328     -0.002161619    0.00092861662
           -235.9               71             8.13     0.0020332616    -0.0022184879    0.00094923843
           -234.9               71             8.13     0.0020858264    -0.0022760115    0.00097008172
           -244.9               72             8.13     0.0015084185    -0.0017747045    0.00071772654
           -243.9               72             8.13       0.00155883    -0.0018282278    0.00074081542
           -242.9               72             8.13     0.0016099749    -0.0018819973    0.00076423411
           -241.9               72             8.13     0.0016618534    -0.0019360126     0.0007879826
           -240.9               72             8.13     0.0017144654    -0.0019902741     0.0008120609
           -239.9               72             8.13     0.0017678108    -0.0020447806    0.00083646894
           -238.9               72             8.13     0.0018214085    -0.0021022586     0.0008598346
           -237.9               72             8.13     0.0018706114    -0.0021591468    0.00087979244
           -236.9               72             8.13     0.0019205499    -0.0022166891    0.00089997181
           -235.9               72             8.13     0.0019712236    -0.0022748853    0.00092037249
           -234.9               72             8.13     0.0020226331     -0.002333737    0.00094099483
           -244.9               73             8.13     0.0014672439    -0.0018257882    0.00069812214
           -243.9               73             8.13     0.0015165587    -0.0018805432    0.00072088564
           -242.9               73             8.13     0.0015670566     -0.001934246    0.00074410636
           -241.9               73             8.13     0.0016185796    -0.0019875939    0.00076764246
           -240.9               73             8.13     0.0016710139    -0.0020409452    0.00079144875
           -239.9               73             8.13     0.0017153821    -0.0020929158    0.00081275491
           -238.9               73             8.13     0.0017620304    -0.0021519859     0.0008318171
           -237.9               73             8.13     0.0018095826    -0.0022115391    0.00085121428
           -236.9               73             8.13     0.0018583658    -0.0022704084     0.0008711727
           -235.9               73             8.13     0.0019078844    -0.0023299328    0.00089135231
           -234.9               73             8.13     0.0019581385    -0.0023901116    0.00091175362
           -244.9               74             8.13     0.0014268253     -0.001870153    0.00067900115
           -243.9               74             8.13     0.0014759894    -0.0019240654    0.00070150464
           -242.9               74             8.13     0.0015260648    -0.0019779818    0.00072427868
           -241.9               74             8.13     0.0015748586    -0.0020312762    0.00074665603
           -240.9               74             8.13     0.0016144208    -0.0020823823    0.00076635805
           -239.9               74             8.13     0.0016566284    -0.0021380035     0.0007856157
           -238.9               74             8.13     0.0017022403    -0.0021985481    0.00080429169
           -237.9               74             8.13     0.0017485004    -0.0022597611     0.0008232554
           -236.9               74             8.13     0.0017954094     -0.002321644    0.00084250682
           -235.9               74             8.13     0.0018432445    -0.0023836296    0.00086217804
           -234.9               74             8.13     0.0018923429    -0.0024451353    0.00088235817
           -244.9               64             9.13     0.0018122827     -0.001356771     0.0008582708
           -243.9               64             9.13     0.0018721328    -0.0014008716    0.00088387204
           -242.9               64             9.13      0.001932716    -0.0014452181    0.00090980297
           -241.9               64             9.13     0.0019953211    -0.0014914885    0.00093591504
           -240.9               64             9.13     0.0020609826    -0.0015410907    0.00096211873
           -239.9               64             9.13     0.0021273752    -0.0015910226    0.00098869693
           -238.9               64             9.13     0.0021944991    -0.0016412841     0.0010156496
           -237.9               64             9.13     0.0022623539    -0.0016918747     0.0010429769
           -236.9               64             9.13     0.0023309393    -0.0017427952     0.0010706785
           -235.9               64             9.13     0.0024034707    -0.0017920507      0.001100881
           -234.9               64             9.13      0.002485788    -0.0018369324      0.001137346
           -244.9               65             9.13     0.0017813279    -0.0014128522    0.00084250496
           -243.9               65             9.13     0.0018400814    -0.0014581844    0.00086778094
           -242.9               65             9.13     0.0018995677     -0.001503762    0.00089338643
           -241.9               65             9.13     0.0019606375    -0.0015507474    0.00091924169
           -240.9               65             9.13     0.0020251523    -0.0016017414    0.00094519847
           -239.9               65             9.13     0.0020903982    -0.0016530653    0.00097152987
           -238.9               65             9.13     0.0021563752    -0.0017047187    0.00099823577
           -237.9               65             9.13     0.0022230831    -0.0017567017     0.0010253161
           -236.9               65             9.13     0.0022905227    -0.0018090147     0.0010527712
           -235.9               65             9.13     0.0023586925    -0.0018616564     0.0010806005
           -234.9               65             9.13     0.0024356944    -0.0019104346     0.0011142052
           -244.9               66             9.13     0.0017490902    -0.0014683516    0.00082627247
           -243.9               66             9.13     0.0018067465    -0.0015149148    0.00085122278
           -242.9               66             9.13     0.0018651368    -0.0015617241    0.00087650307
           -241.9               66             9.13     0.0019246826    -0.0016093851    0.00090208236
           -240.9               66             9.13     0.0019880508    -0.0016617713    0.00092779234
           -239.9               66             9.13     0.0020521502    -0.0017144874    0.00095387688
           -238.9               66             9.13     0.0021169807    -0.0017675329    0.00098033599
           -237.9               66             9.13     0.0021825426    -0.0018209083     0.0010071697
           -236.9               66             9.13     0.0022488348    -0.0018746129     0.0010343777
           -235.9               66             9.13     0.0023158581    -0.0019286468     0.0010619602
           -234.9               66             9.13     0.0023843928    -0.0019826409      0.001090447
           -244.9               67             9.13     0.0017155692    -0.0015232691    0.00080957316
           -243.9               67             9.13      0.001772129    -0.0015710639    0.00083419803
           -242.9               67             9.13     0.0018294225    -0.0016191042    0.00085915276
           -241.9               67             9.13     0.0018874565    -0.0016674018    0.00088443694
           -240.9               67             9.13     0.0019496783      -0.00172118    0.00090990018
           -239.9               67             9.13     0.0020126312    -0.0017752883    0.00093573792
           -238.9               67             9.13     0.0020763152     -0.001829726    0.00096195022
           -237.9               67             9.13     0.0021407297     -0.001884493    0.00098853698
           -236.9               67             9.13     0.0022058755    -0.0019395899     0.0010154983
           -235.9               67             9.13     0.0022717521    -0.0019950161      0.001042834
           -234.9               67             9.13     0.0023383601    -0.0020507718     0.0010705444
           -244.9               68             9.13     0.0016807653    -0.0015776049    0.00079240697
           -243.9               68             9.13     0.0017362287    -0.0016266308    0.00081670651
           -242.9               68             9.13     0.0017924253    -0.0016759026    0.00084133592
           -241.9               68             9.13     0.0018493555    -0.0017254204     0.0008662949
           -240.9               68             9.13     0.0019100348    -0.0017799682     0.0008915221
           -239.9               68             9.13     0.0019718409    -0.0018354682    0.00091711292
           -238.9               68             9.13      0.002034378    -0.0018912979    0.00094307837
           -237.9               68             9.13     0.0020976462    -0.0019474571    0.00096941827
           -236.9               68             9.13     0.0021616453    -0.0020039459    0.00099613273
           -235.9               68             9.13     0.0022263757    -0.0020607645     0.0010232218
           -234.9               68             9.13     0.0022918363    -0.0021179121     0.0010506852
           -244.9               69             9.13     0.0016446788    -0.0016313588      0.000774774
           -243.9               69             9.13     0.0016990451    -0.0016816158    0.00079874799
           -242.9               69             9.13     0.0017541454    -0.0017321192    0.00082305208
           -241.9               69             9.13     0.0018099789    -0.0017828682    0.00084768573
           -240.9               69             9.13     0.0018691201    -0.0018381346    0.00087265775
           -239.9               69             9.13     0.0019297797    -0.0018950272    0.00089800195
           -238.9               69             9.13       0.00199117    -0.0019522489    0.00092372054
           -237.9               69             9.13     0.0020532915    -0.0020098002    0.00094981364
           -236.9               69             9.13     0.0021161439    -0.0020676812    0.00097628124
           -235.9               69             9.13     0.0021797272    -0.0021258914     0.0010031234
           -234.9               69             9.13     0.0022369311    -0.0021818322     0.0010255894
           -244.9               70             9.13     0.0016073089    -0.0016845308    0.00075667404
           -243.9               70             9.13      0.001660579    -0.0017360194    0.00078032282
           -242.9               70             9.13     0.0017145823    -0.0017877537    0.00080430129
           -241.9               70             9.13     0.0017693192    -0.0018397341    0.00082860963
           -240.9               70             9.13     0.0018269343    -0.0018956807    0.00085330772
           -239.9               70             9.13     0.0018864473    -0.0019539648    0.00087840494
           -238.9               70             9.13      0.001946691    -0.0020125788    0.00090387673
           -237.9               70             9.13     0.0020076656    -0.0020715222    0.00092972285
           -236.9               70             9.13       0.00206846    -0.0021304018    0.00095536408
           -235.9               70             9.13     0.0021218571    -0.0021862807    0.00097612443
           -234.9               70             9.13     0.0021759896    -0.0022428141     0.0009971062
           -244.9               71             9.13     0.0015686564    -0.0017371206    0.00073810737
           -243.9               71             9.13     0.0016208297    -0.0017898405    0.00076143077
           -242.9               71             9.13     0.0016737365    -0.0018428065    0.00078508398
           -241.9               71             9.13     0.0017273766     -0.001896018    0.00080906687
           -240.9               71             9.13     0.0017834774    -0.0019526053    0.00083347148
           -239.9               71             9.13     0.0018418437    -0.0020122819    0.00085832202
           -238.9               71             9.13     0.0019009407    -0.0020722877    0.00088354689
           -237.9               71             9.13     0.0019570219    -0.0021308265    0.00090685079
           -236.9               71             9.13     0.0020085282    -0.0021873782    0.00092716864
           -235.9               71             9.13     0.0020607705     -0.002244585    0.00094770815
           -234.9               71             9.13     0.0021137481    -0.0023024459    0.00096846907
           -244.9               72             9.13     0.0015287208    -0.0017891288    0.00071907393
           -243.9               72             9.13     0.0015797976    -0.0018430802    0.00074207195
           -242.9               72             9.13     0.0016316077    -0.0018972773    0.00076539966
           -241.9               72             9.13     0.0016841509    -0.0019517201    0.00078905706
           -240.9               72             9.13     0.0017387489    -0.0020089089    0.00081314915
           -239.9               72             9.13     0.0017959686    -0.0020699773    0.00083775283
           -238.9               72             9.13     0.0018473284    -0.0021278998    0.00085884664
           -237.9               72             9.13     0.0018969444    -0.0021851249    0.00087872217
           -236.9               72             9.13     0.0019472959    -0.0022430045    0.00089881918
           -235.9               72             9.13     0.0019983831    -0.0023015391    0.00091913773
           -234.9               72             9.13     0.0020502049    -0.0023607269    0.00093967735
           -244.9               73             9.13     0.0014875025    -0.0018405552    0.00069957372
           -243.9               73             9.13      0.001537482    -0.0018957376    0.00072224613
           -242.9               73             9.13     0.0015881956    -0.0019511662    0.00074524846
           -241.9               73             9.13     0.0016396425    -0.0020068407    0.00076858059
           -240.9               73             9.13     0.0016923893    -0.0020643778    0.00079213991
           -239.9               73             9.13     0.0017393794     -0.002121622     0.0008113517
           -238.9               73             9.13     0.0017871049    -0.0021795204    0.00083078473
           -237.9               73             9.13     0.0018355658    -0.0022380734     0.0008504393
           -236.9               73             9.13     0.0018847621    -0.0022972804     0.0008703153
           -235.9               73             9.13     0.0019346939    -0.0023571423    0.00089041283
           -234.9               73             9.13     0.0019853611     -0.002417658    0.00091073173
           -244.9               74             9.13     0.0014453395    -0.0018902665    0.00067977596
           -243.9               74             9.13     0.0014948032     -0.001945057    0.00070227962
           -242.9               74             9.13      0.001545178    -0.0019998506    0.00072505372
           -241.9               74             9.13     0.0015907555    -0.0020527143    0.00074645452
           -240.9               74             9.13     0.0016338354    -0.0021096701    0.00076513755
           -239.9               74             9.13     0.0016791612    -0.0021700724    0.00078351045
           -238.9               74             9.13     0.0017255805    -0.0022297907    0.00080256857
           -237.9               74             9.13     0.0017728865     -0.002289671    0.00082200224
           -236.9               74             9.13     0.0018209274    -0.0023502056    0.00084165717
           -235.9               74             9.13     0.0018697039    -0.0024113946    0.00086153374
           -234.9               74             9.13     0.0019192157    -0.0024732382    0.00088163157
           -244.9               64            10.13     0.0018326559    -0.0013682783    0.00085884315
           -243.9               64            10.13     0.0018936078    -0.0014133481    0.00088429713
           -242.9               64            10.13     0.0019583886    -0.0014625485    0.00090970757
           -241.9               64            10.13     0.0020238999    -0.0015120781    0.00093549234
           -240.9               64            10.13      0.002090143    -0.0015619376    0.00096165185
           -239.9               64            10.13     0.0021571163    -0.0016121265    0.00098818564
           -238.9               64            10.13     0.0022248209    -0.0016626448     0.0010150939
           -237.9               64            10.13     0.0022932568    -0.0017134927     0.0010423769
           -236.9               64            10.13     0.0023624236    -0.0017646705     0.0010700345
           -235.9               64            10.13     0.0024355841    -0.0018142795     0.0011002711
           -234.9               64            10.13     0.0025183796    -0.0018599416     0.0011367907
           -244.9               65            10.13      0.001801657     -0.001424702    0.00084318157
           -243.9               65            10.13     0.0018610941    -0.0014704869    0.00086836418
           -242.9               65            10.13     0.0019247287    -0.0015210792    0.00089352776
           -241.9               65            10.13     0.0019890934    -0.0015720011    0.00091906579
           -240.9               65            10.13     0.0020541893    -0.0016232522    0.00094497815
           -239.9               65            10.13     0.0021200166    -0.0016748332    0.00097126525
           -238.9               65            10.13     0.0021865747    -0.0017267438    0.00099792692
           -237.9               65            10.13     0.0022538635     -0.001778984      0.001024963
           -236.9               65            10.13     0.0023218838    -0.0018315536     0.0010523737
           -235.9               65            10.13     0.0023906347    -0.0018844528     0.0010801586
           -234.9               65            10.13      0.002468226    -0.0019337974     0.0011138383
           -244.9               66            10.13     0.0017693748    -0.0014805436    0.00082705281
           -243.9               66            10.13     0.0018276963    -0.0015275347    0.00085191231
           -242.9               66            10.13     0.0018897976    -0.0015789889    0.00087686197
           -241.9               66            10.13     0.0019530158    -0.0016313025    0.00090215309
           -240.9               66            10.13     0.0020169651    -0.0016839462    0.00092781882
           -239.9               66            10.13     0.0020816457    -0.0017369194    0.00095385913
           -238.9               66            10.13     0.0021470571     -0.001790222    0.00098027394
           -237.9               66            10.13     0.0022131992    -0.0018438539     0.0010070631
           -236.9               66            10.13     0.0022800728    -0.0018978157     0.0010342269
           -235.9               66            10.13      0.002347677    -0.0019521068      0.001061765
           -234.9               66            10.13     0.0024168652    -0.0020063575     0.0010902686
           -244.9               67            10.13       0.00173581    -0.0015358033    0.00081045751
           -243.9               67            10.13     0.0017930348    -0.0015840258    0.00083499152
           -242.9               67            10.13      0.001853595    -0.0016362774    0.00085971004
           -241.9               67            10.13     0.0019156671    -0.0016899834    0.00088475447
           -240.9               67            10.13     0.0019784698    -0.0017440191    0.00091017346
           -239.9               67            10.13     0.0020420037    -0.0017983841    0.00093596685
           -238.9               67            10.13     0.0021062682    -0.0018530788    0.00096213474
           -237.9               67            10.13     0.0021712643    -0.0019081035    0.00098867738
           -236.9               67            10.13     0.0022369905    -0.0019634566      0.001015594
           -235.9               67            10.13     0.0023034487    -0.0020191404     0.0010428856
           -234.9               67            10.13     0.0023706374    -0.0020751532     0.0010705515
           -244.9               68            10.13     0.0017009623    -0.0015904814    0.00079339545
           -243.9               68            10.13     0.0017570903     -0.001639935    0.00081760396
           -242.9               68            10.13     0.0018161219    -0.0016929447     0.0008420723
           -241.9               68            10.13     0.0018770469     -0.001748043     0.0008668697
           -240.9               68            10.13     0.0019387029    -0.0018034708    0.00089204183
           -239.9               68            10.13     0.0020010902    -0.0018592281    0.00091758854
           -238.9               68            10.13     0.0020642083    -0.0019153147    0.00094350963
           -237.9               68            10.13     0.0021280576    -0.0019717312    0.00096980541
           -236.9               68            10.13     0.0021926381    -0.0020284774    0.00099647546
           -235.9               68            10.13      0.002257949    -0.0020855528       0.00102352
           -234.9               68            10.13     0.0023239909    -0.0021429574     0.0010509391
           -244.9               69            10.13     0.0016648313    -0.0016445776    0.00077586639
           -243.9               69            10.13     0.0017198629    -0.0016952625    0.00079974957
           -242.9               69            10.13     0.0017773774    -0.0017489915    0.00082394842
           -241.9               69            10.13     0.0018371555    -0.0018054815    0.00084849913
           -240.9               69            10.13     0.0018976652    -0.0018623015     0.0008734244
           -239.9               69            10.13      0.001958906    -0.0019194512    0.00089872431
           -238.9               69            10.13     0.0020208776    -0.0019769301    0.00092439854
           -237.9               69            10.13       0.00208358    -0.0020347382    0.00095044728
           -236.9               69            10.13     0.0021470136    -0.0020928765    0.00097687077
           -235.9               69            10.13      0.002209133    -0.0021505763     0.0010023438
           -234.9               69            10.13     0.0022648338    -0.0022061192     0.0010234641
           -244.9               70            10.13     0.0016274175    -0.0016980919    0.00075787067
           -243.9               70            10.13     0.0016813527    -0.0017500081    0.00078142842
           -242.9               70            10.13     0.0017373621    -0.0018044175    0.00080533879
           -241.9               70            10.13      0.001795994    -0.0018622996     0.0008296427
           -240.9               70            10.13     0.0018553566    -0.0019205115    0.00085432106
           -239.9               70            10.13     0.0019154509     -0.001979053     0.0008793741
           -238.9               70            10.13     0.0019762754    -0.0020379238    0.00090480142
           -237.9               70            10.13     0.0020378311    -0.0020971242    0.00093060336
           -236.9               70            10.13     0.0020951878     -0.002154571    0.00095369911
           -235.9               70            10.13     0.0021489973    -0.0022107868    0.00097437686
           -234.9               70            10.13     0.0022035434     -0.002267658     0.0009952765
           -244.9               71            10.13     0.0015887211    -0.0017510244    0.00073940802
           -243.9               71            10.13     0.0016415592    -0.0018041717    0.00076264032
           -242.9               71            10.13     0.0016960753    -0.0018592217    0.00078624295
           -241.9               71            10.13     0.0017535607    -0.0019184963        0.0008103
           -240.9               71            10.13     0.0018117767       -0.0019781     0.0008347315
           -239.9               71            10.13     0.0018707241    -0.0020380337    0.00085953774
           -238.9               71            10.13     0.0019304025    -0.0020982968    0.00088471838
           -237.9               71            10.13     0.0019829862    -0.0021552138    0.00090556336
           -236.9               71            10.13     0.0020349063    -0.0022121035    0.00092579902
           -235.9               71            10.13     0.0020875616    -0.0022696475    0.00094625627
           -234.9               71            10.13     0.0021409518    -0.0023278457    0.00096693455
           -244.9               72            10.13     0.0015487414    -0.0018033746    0.00072047859
           -243.9               72            10.13     0.0016004831    -0.0018577537    0.00074338546
           -242.9               72            10.13     0.0016535178    -0.0019134056    0.00076666119
           -241.9               72            10.13     0.0017098563    -0.0019740721    0.00079047139
           -240.9               72            10.13     0.0017669259    -0.0020350683    0.00081465626
           -239.9               72            10.13     0.0018232366    -0.0020955978    0.00083836511
           -238.9               72            10.13     0.0018725306    -0.0021525065    0.00085793715
           -237.9               72            10.13     0.0019225592    -0.0022100685    0.00087773008
           -236.9               72            10.13     0.0019733238    -0.0022682855    0.00089774467
           -235.9               72            10.13      0.002024824    -0.0023271572    0.00091798091
           -234.9               72            10.13     0.0020770594    -0.0023866831     0.0009384384
           -244.9               73            10.13     0.0015074789    -0.0018551433    0.00070108229
           -243.9               73            10.13     0.0015581239    -0.0019107538    0.00072366389
           -242.9               73            10.13     0.0016096887    -0.0019669679    0.00074659317
           -241.9               73            10.13     0.0016648808    -0.0020290266    0.00077015674
           -240.9               73            10.13     0.0017164154    -0.0020888655    0.00079169031
           -239.9               73            10.13     0.0017638184    -0.0021464471    0.00081081956
           -238.9               73            10.13     0.0018119572    -0.0022046831    0.00083017047
           -237.9               73            10.13     0.0018608312     -0.002263573    0.00084974256
           -236.9               73            10.13     0.0019104406    -0.0023231176    0.00086953631
           -235.9               73            10.13     0.0019607856    -0.0023833169    0.00088955148
           -234.9               73            10.13     0.0020118656    -0.0024441699    0.00090978801
           -244.9               74            10.13     0.0014649333      -0.00190633    0.00068121916
           -243.9               74            10.13     0.0015144815    -0.0019631716    0.00070347526
           -242.9               74            10.13     0.0015647633    -0.0020202589    0.00072606129
           -241.9               74            10.13     0.0016113389    -0.0020787821    0.00074552454
           -240.9               74            10.13     0.0016568518    -0.0021370372    0.00076421158
           -239.9               74            10.13     0.0017030997    -0.0021959457    0.00078311982
           -238.9               74            10.13     0.0017500829    -0.0022555089    0.00080224959
           -237.9               74            10.13      0.001797802    -0.0023157268     0.0008216009
           -236.9               74            10.13      0.001846256    -0.0023765988    0.00084117346
           -235.9               74            10.13     0.0018954459    -0.0024381257    0.00086096779
           -234.9               74            10.13      0.001945371    -0.0025003061    0.00088098331
           -244.9               64            11.13     0.0018561614    -0.0013845466     0.0008591892
           -243.9               64            11.13     0.0019204539    -0.0014323808    0.00088404561
           -242.9               64            11.13     0.0019858154    -0.0014818378    0.00090941152
           -241.9               64            11.13     0.0020519081    -0.0015316249    0.00093515217
           -240.9               64            11.13     0.0021187316    -0.0015817411    0.00096126716
           -239.9               64            11.13     0.0021862863    -0.0016321873    0.00098775676
           -238.9               64            11.13      0.002254572    -0.0016829625     0.0010146208
           -237.9               64            11.13     0.0023235888     -0.001734068     0.0010418595
           -236.9               64            11.13     0.0023933363    -0.0017855023     0.0010694724
           -235.9               64            11.13     0.0024671257    -0.0018354728     0.0010997453
           -234.9               64            11.13     0.0025503994    -0.0018819153     0.0011363195
           -244.9               65            11.13     0.0018244142    -0.0014401329    0.00084363285
           -243.9               65            11.13     0.0018878175    -0.0014901833    0.00086835929
           -242.9               65            11.13     0.0019520326    -0.0015410327    0.00089347851
           -241.9               65            11.13     0.0020169783    -0.0015922114    0.00091897207
           -240.9               65            11.13     0.0020826554    -0.0016437199    0.00094484037
           -239.9               65            11.13     0.0021490634    -0.0016955581    0.00097108318
           -238.9               65            11.13     0.0022162022    -0.0017477255    0.00099770026
           -237.9               65            11.13     0.0022840728     -0.001800223     0.0010246923
           -236.9               65            11.13     0.0023526738    -0.0018530495     0.0010520584
           -235.9               65            11.13     0.0024220056    -0.0019062054     0.0010797991
           -234.9               65            11.13     0.0025001862    -0.0019561246     0.0011135554
           -244.9               66            11.13     0.0017915724    -0.0014954528    0.00082768913
           -243.9               66            11.13     0.0018539098    -0.0015473649    0.00085218699
           -242.9               66            11.13     0.0019169783    -0.0015996061    0.00087705936
           -241.9               66            11.13     0.0019807776    -0.0016521772    0.00090230629
           -240.9               66            11.13     0.0020453082    -0.0017050779    0.00092792773
           -239.9               66            11.13     0.0021105697    -0.0017583081    0.00095392368
           -238.9               66            11.13     0.0021765619    -0.0018118677    0.00098029408
           -237.9               66            11.13     0.0022432851    -0.0018657567     0.0010070389
           -236.9               66            11.13     0.0023107398    -0.0019199757     0.0010341585
           -235.9               66            11.13     0.0023789254    -0.0019745242     0.0010616524
           -234.9               66            11.13     0.0024487651    -0.0020290383     0.0010901741
           -244.9               67            11.13     0.0017575406    -0.0015506211    0.00081127766
           -243.9               67            11.13     0.0018187313    -0.0016039251    0.00083552866
           -242.9               67            11.13     0.0018806532    -0.0016575591     0.0008601544
           -241.9               67            11.13     0.0019433061    -0.0017115222    0.00088515447
           -240.9               67            11.13     0.0020066898    -0.0017658147    0.00091052899
           -239.9               67            11.13     0.0020708046     -0.001820437    0.00093627808
           -238.9               67            11.13     0.0021356503    -0.0018753887    0.00096240174
           -237.9               67            11.13      0.002201227    -0.0019306701    0.00098889985
           -236.9               67            11.13     0.0022675346    -0.0019862805     0.0010157723
           -235.9               67            11.13     0.0023345735    -0.0020422214     0.0010430197
           -234.9               67            11.13     0.0024023433    -0.0020984912     0.0010706412
           -244.9               68            11.13     0.0017222378    -0.0016051689    0.00079438032
           -243.9               68            11.13      0.001782282     -0.001659865    0.00081838452
           -242.9               68            11.13     0.0018430571    -0.0017148906    0.00084276323
           -241.9               68            11.13     0.0019045633     -0.001770246     0.0008675165
           -240.9               68            11.13     0.0019668001    -0.0018259303    0.00089264417
           -239.9               68            11.13     0.0020297682    -0.0018819448    0.00091814657
           -238.9               68            11.13     0.0020934674    -0.0019382888    0.00094402331
           -237.9               68            11.13     0.0021578977    -0.0019949623    0.00097027462
           -236.9               68            11.13     0.0022230588    -0.0020519651    0.00099690049
           -235.9               68            11.13     0.0022889506    -0.0021092971     0.0010239005
           -234.9               68            11.13     0.0023523583    -0.0021659273     0.0010491554
           -244.9               69            11.13     0.0016856637    -0.0016590954    0.00077699689
           -243.9               69            11.13     0.0017445611    -0.0017151835    0.00080075429
           -242.9               69            11.13     0.0018041896    -0.0017716013    0.00082488614
           -241.9               69            11.13     0.0018645492    -0.0018283486    0.00084939261
           -240.9               69            11.13     0.0019256398    -0.0018854256     0.0008742736
           -239.9               69            11.13     0.0019874615    -0.0019428321    0.00089952908
           -238.9               69            11.13     0.0020500137     -0.002000568    0.00092515897
           -237.9               69            11.13     0.0021132971    -0.0020586334    0.00095116335
           -236.9               69            11.13      0.002177312    -0.0021170285    0.00097754248
           -235.9               69            11.13     0.0022359053    -0.0021734922     0.0010003794
           -234.9               69            11.13     0.0022920188     -0.002229372     0.0010214172
           -244.9               70            11.13     0.0016478184    -0.0017124008    0.00075912738
           -243.9               70            11.13     0.0017055693    -0.0017698812    0.00078263809
           -242.9               70            11.13     0.0017640512    -0.0018276909    0.00080652302
           -241.9               70            11.13     0.0018232642    -0.0018858304    0.00083078275
           -240.9               70            11.13     0.0018832081    -0.0019442992    0.00085541682
           -239.9               70            11.13      0.001943883    -0.0020030979    0.00088042545
           -238.9               70            11.13     0.0020052888    -0.0020622259    0.00090580864
           -237.9               70            11.13     0.0020674253    -0.0021216832    0.00093156612
           -236.9               70            11.13     0.0021211968    -0.0021777046    0.00095211214
           -235.9               70            11.13     0.0021754203    -0.0022342587    0.00097270787
           -234.9               70            11.13      0.002230379    -0.0022914668    0.00099352503
           -244.9               71            11.13      0.001608702    -0.0017650852      0.000740772
           -243.9               71            11.13     0.0016653064    -0.0018239577    0.00076403574
           -242.9               71            11.13     0.0017226415    -0.0018831594    0.00078767398
           -241.9               71            11.13     0.0017807082    -0.0019426912    0.00081168686
           -240.9               71            11.13     0.0018395053    -0.0020025522    0.00083607412
           -239.9               71            11.13     0.0018990333    -0.0020627428    0.00086083583
           -238.9               71            11.13     0.0019566361    -0.0021219945    0.00088442257
           -237.9               71            11.13     0.0020082332     -0.002178567    0.00090435433
           -236.9               71            11.13     0.0020605661    -0.0022357937    0.00092450762
           -235.9               71            11.13     0.0021136343    -0.0022936752    0.00094488234
           -234.9               71            11.13     0.0021674377    -0.0023522107    0.00096547842
           -244.9               72            11.13     0.0015684799    -0.0018174418    0.00072194025
           -243.9               72            11.13     0.0016237726     -0.001877413    0.00074494758
           -242.9               72            11.13     0.0016799609    -0.0019380071    0.00076833891
           -241.9               72            11.13     0.0017368807    -0.0019989307    0.00079210493
